arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,layout,line_size,mean_hit_rate,n_samples
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,16384,cout,cin_cout_2d,64,0.267189,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,32768,cout,cin_cout_2d,64,0.270241,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,65536,cout,cin_cout_2d,64,0.337708,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,64,0.925986,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,64,0.994740,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,64,0.994740,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,4,16384,cout,cin_cout_2d,16,0.007897,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,4,32768,cout,cin_cout_2d,16,0.054724,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,4,65536,cout,cin_cout_2d,16,0.162681,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,16,16384,cout,cin_cout_2d,16,0.001622,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,16,32768,cout,cin_cout_2d,16,0.058828,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,16,65536,cout,cin_cout_2d,16,0.405697,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,32,16384,cout,cin_cout_2d,16,0.000939,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,32,32768,cout,cin_cout_2d,16,0.042099,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,set_associative,32,65536,cout,cin_cout_2d,16,0.488276,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,fully_associative,0,16384,cout,cin_cout_2d,16,0.951235,5
loas,resnet19_T4_all,layer_06_layer1_2_conv1,fully_associative,0,32768,cout,cin_cout_2d,16,0.987936,5
