arch_config,workload,layer,sample_idx,cache_type,associativity,l1_size_bytes,l2_size_bytes,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,overall_hit_rate,n_cores
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,1,set_associative,4,32768,524288,863648,2416768,0.3573566018749007,1548512,1553120,0.9970330689193365,0.9980933213283195,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,1,set_associative,4,32768,1048576,863648,2416768,0.3573566018749007,1548512,1553120,0.9970330689193365,0.9980933213283195,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,16384,131072,2504160,2513376,0.9963332187464191,0,9216,0.0,0.9963332187464191,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,16384,262144,2504160,2513376,0.9963332187464191,4608,9216,0.5,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,16384,524288,2504160,2513376,0.9963332187464191,4608,9216,0.5,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,16384,1048576,2504160,2513376,0.9963332187464191,4608,9216,0.5,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,32768,131072,2504160,2513376,0.9963332187464191,0,9216,0.0,0.9963332187464191,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,32768,262144,2504160,2513376,0.9963332187464191,4608,9216,0.5,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,32768,524288,2504160,2513376,0.9963332187464191,4608,9216,0.5,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,fully_associative,0,32768,1048576,2504160,2513376,0.9963332187464191,4608,9216,0.5,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,16384,131072,924320,2513376,0.36776033510306455,1299376,1589056,0.8177030891296467,0.8847446621595814,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,16384,262144,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,16384,524288,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,16384,1048576,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,32768,131072,924320,2513376,0.36776033510306455,1299376,1589056,0.8177030891296467,0.8847446621595814,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,32768,262144,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,32768,524288,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,32,32768,1048576,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,16384,131072,924320,2513376,0.36776033510306455,1162352,1589056,0.7314732772161585,0.8302267547712718,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,16384,262144,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,16384,524288,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,16384,1048576,924320,2513376,0.36776033510306455,1584448,1589056,0.9971001651294856,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,32768,131072,926272,2513376,0.36853697974357996,1160400,1587104,0.7311430126822187,0.8302267547712718,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,32768,262144,926272,2513376,0.36853697974357996,1582496,1587104,0.9970965985845918,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,32768,524288,926272,2513376,0.36853697974357996,1582496,1587104,0.9970965985845918,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,2,set_associative,4,32768,1048576,926272,2513376,0.36853697974357996,1582496,1587104,0.9970965985845918,0.9981666093732096,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,16384,131072,2445024,2454240,0.9962448660277723,0,9216,0.0,0.9962448660277723,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,16384,262144,2445024,2454240,0.9962448660277723,4608,9216,0.5,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,16384,524288,2445024,2454240,0.9962448660277723,4608,9216,0.5,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,16384,1048576,2445024,2454240,0.9962448660277723,4608,9216,0.5,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,32768,131072,2445024,2454240,0.9962448660277723,0,9216,0.0,0.9962448660277723,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,32768,262144,2445024,2454240,0.9962448660277723,4608,9216,0.5,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,32768,524288,2445024,2454240,0.9962448660277723,4608,9216,0.5,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,fully_associative,0,32768,1048576,2445024,2454240,0.9962448660277723,4608,9216,0.5,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,16384,131072,860576,2454240,0.35064867331638305,1267456,1593664,0.7953094253242842,0.8670839037746919,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,16384,262144,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,16384,524288,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,16384,1048576,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,32768,131072,860576,2454240,0.35064867331638305,1267456,1593664,0.7953094253242842,0.8670839037746919,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,32768,262144,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,32768,524288,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,32,32768,1048576,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,16384,131072,860576,2454240,0.35064867331638305,1171136,1593664,0.7348700855387333,0.8278375383010627,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,16384,262144,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,16384,524288,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,16384,1048576,860576,2454240,0.35064867331638305,1589056,1593664,0.9971085498574355,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,32768,131072,862816,2454240,0.3515613794901884,1168896,1591424,0.734496903402236,0.8278375383010627,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,32768,262144,862816,2454240,0.3515613794901884,1586816,1591424,0.997104480012869,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,32768,524288,862816,2454240,0.3515613794901884,1586816,1591424,0.997104480012869,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,3,set_associative,4,32768,1048576,862816,2454240,0.3515613794901884,1586816,1591424,0.997104480012869,0.9981224330138861,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,16384,131072,2582880,2592096,0.9964445761268101,0,9216,0.0,0.9964445761268101,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,16384,262144,2582880,2592096,0.9964445761268101,4608,9216,0.5,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,16384,524288,2582880,2592096,0.9964445761268101,4608,9216,0.5,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,16384,1048576,2582880,2592096,0.9964445761268101,4608,9216,0.5,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,32768,131072,2582880,2592096,0.9964445761268101,0,9216,0.0,0.9964445761268101,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,32768,262144,2582880,2592096,0.9964445761268101,4608,9216,0.5,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,32768,524288,2582880,2592096,0.9964445761268101,4608,9216,0.5,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,fully_associative,0,32768,1048576,2582880,2592096,0.9964445761268101,4608,9216,0.5,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,16384,131072,928352,2592096,0.35814722911497104,1281920,1663744,0.7705031543314356,0.8526968136982581,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,16384,262144,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,16384,524288,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,16384,1048576,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,32768,131072,928352,2592096,0.35814722911497104,1281920,1663744,0.7705031543314356,0.8526968136982581,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,32768,262144,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,32768,524288,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,32,32768,1048576,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,16384,131072,928352,2592096,0.35814722911497104,1210256,1663744,0.7274292198799815,0.8250496895176722,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,16384,262144,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,16384,524288,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,16384,1048576,928352,2592096,0.35814722911497104,1659136,1663744,0.9972303431297123,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,32768,131072,928704,2592096,0.35828302655457206,1209872,1663392,0.7273523018025817,0.8250373442958903,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,32768,262144,928704,2592096,0.35828302655457206,1658784,1663392,0.9972297570266059,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,32768,524288,928704,2592096,0.35828302655457206,1658784,1663392,0.9972297570266059,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_04_layer1_1_conv1,4,set_associative,4,32768,1048576,928704,2592096,0.35828302655457206,1658784,1663392,0.9972297570266059,0.9982222880634051,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,16384,131072,1920512,1929728,0.9952241973998408,0,9216,0.0,0.9952241973998408,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,16384,262144,1920512,1929728,0.9952241973998408,4608,9216,0.5,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,16384,524288,1920512,1929728,0.9952241973998408,4608,9216,0.5,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,16384,1048576,1920512,1929728,0.9952241973998408,4608,9216,0.5,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,32768,131072,1920512,1929728,0.9952241973998408,0,9216,0.0,0.9952241973998408,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,32768,262144,1920512,1929728,0.9952241973998408,4608,9216,0.5,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,32768,524288,1920512,1929728,0.9952241973998408,4608,9216,0.5,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,fully_associative,0,32768,1048576,1920512,1929728,0.9952241973998408,4608,9216,0.5,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,16384,131072,553952,1929728,0.2870622180949854,1193040,1375776,0.8671760519154281,0.9053047890687185,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,16384,262144,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,16384,524288,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,16384,1048576,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,32768,131072,553952,1929728,0.2870622180949854,1193040,1375776,0.8671760519154281,0.9053047890687185,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,32768,262144,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,32768,524288,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,32,32768,1048576,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,16384,131072,553952,1929728,0.2870622180949854,1098512,1375776,0.7984671923336357,0.8563196471212523,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,16384,262144,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,16384,524288,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,16384,1048576,553952,1929728,0.2870622180949854,1371168,1375776,0.9966506175423906,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,32768,131072,559360,1929728,0.2898646855929955,1093008,1370368,0.7976018120679993,0.8562698991775006,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,32768,262144,559360,1929728,0.2898646855929955,1365760,1370368,0.9966373995890155,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,32768,524288,559360,1929728,0.2898646855929955,1365760,1370368,0.9966373995890155,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,0,set_associative,4,32768,1048576,559360,1929728,0.2898646855929955,1365760,1370368,0.9966373995890155,0.9976120986999204,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,16384,131072,1603104,1612320,0.9942840130991366,0,9216,0.0,0.9942840130991366,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,16384,262144,1603104,1612320,0.9942840130991366,4608,9216,0.5,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,16384,524288,1603104,1612320,0.9942840130991366,4608,9216,0.5,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,16384,1048576,1603104,1612320,0.9942840130991366,4608,9216,0.5,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,32768,131072,1603104,1612320,0.9942840130991366,0,9216,0.0,0.9942840130991366,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,32768,262144,1603104,1612320,0.9942840130991366,4608,9216,0.5,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,32768,524288,1603104,1612320,0.9942840130991366,4608,9216,0.5,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,fully_associative,0,32768,1048576,1603104,1612320,0.9942840130991366,4608,9216,0.5,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,16384,131072,394336,1612320,0.2445767589560385,1079104,1217984,0.8859755136356471,0.9138632529522676,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,16384,262144,394336,1612320,0.2445767589560385,1213376,1217984,0.9962166990699385,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,16384,524288,394336,1612320,0.2445767589560385,1213376,1217984,0.9962166990699385,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,16384,1048576,394336,1612320,0.2445767589560385,1213376,1217984,0.9962166990699385,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,32768,131072,394752,1612320,0.24483477225364692,1078688,1217568,0.8859365554942311,0.9138632529522676,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,32768,262144,394752,1612320,0.24483477225364692,1212960,1217568,0.9962154064495782,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,32768,524288,394752,1612320,0.24483477225364692,1212960,1217568,0.9962154064495782,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,32,32768,1048576,394752,1612320,0.24483477225364692,1212960,1217568,0.9962154064495782,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,16384,131072,395072,1612320,0.24503324402103802,987760,1217248,0.8114698073030311,0.8576659720154808,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,16384,262144,395072,1612320,0.24503324402103802,1212640,1217248,0.9962144115250138,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,16384,524288,395072,1612320,0.24503324402103802,1212640,1217248,0.9962144115250138,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,16384,1048576,395072,1612320,0.24503324402103802,1212640,1217248,0.9962144115250138,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,32768,131072,410592,1612320,0.2546591247395058,972112,1201728,0.8089284763274218,0.8575865833085243,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,32768,262144,410592,1612320,0.2546591247395058,1197120,1201728,0.9961655216488257,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,32768,524288,410592,1612320,0.2546591247395058,1197120,1201728,0.9961655216488257,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,1,set_associative,4,32768,1048576,410592,1612320,0.2546591247395058,1197120,1201728,0.9961655216488257,0.9971420065495683,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,16384,131072,1811232,1820448,0.994937509887676,0,9216,0.0,0.994937509887676,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,16384,262144,1811232,1820448,0.994937509887676,4608,9216,0.5,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,16384,524288,1811232,1820448,0.994937509887676,4608,9216,0.5,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,16384,1048576,1811232,1820448,0.994937509887676,4608,9216,0.5,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,32768,131072,1811232,1820448,0.994937509887676,0,9216,0.0,0.994937509887676,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,32768,262144,1811232,1820448,0.994937509887676,4608,9216,0.5,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,32768,524288,1811232,1820448,0.994937509887676,4608,9216,0.5,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,fully_associative,0,32768,1048576,1811232,1820448,0.994937509887676,4608,9216,0.5,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,16384,131072,498272,1820448,0.273708449788184,1179520,1322176,0.892105135776175,0.9216368718029848,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,16384,262144,498272,1820448,0.273708449788184,1317568,1322176,0.9965148361488939,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,16384,524288,498272,1820448,0.273708449788184,1317568,1322176,0.9965148361488939,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,16384,1048576,498272,1820448,0.273708449788184,1317568,1322176,0.9965148361488939,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,32768,131072,498432,1820448,0.27379634024152294,1179360,1322016,0.8920920775542808,0.9216368718029848,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,32768,262144,498432,1820448,0.27379634024152294,1317408,1322016,0.9965144143489942,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,32768,524288,498432,1820448,0.27379634024152294,1317408,1322016,0.9965144143489942,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,32,32768,1048576,498432,1820448,0.27379634024152294,1317408,1322016,0.9965144143489942,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,4,16384,131072,498304,1820448,0.2737260278788518,1057856,1322144,0.8001064936950892,0.8548225491747087,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,4,16384,262144,498304,1820448,0.2737260278788518,1317536,1322144,0.9965147517970812,0.997468754943838,16
inst16_node32kb_noc4096kb,resnet19_T4_all,layer_05_layer1_1_conv2,2,set_associative,4,16384,524288,498304,1820448,0.2737260278788518,1317536,1322144,0.9965147517970812,0.997468754943838,16
