run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
08b877bf-341b-4975-b38e-8be084682ebf,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,2,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2778593,233160,2545433,1245985,3730560,0.333994,32290,32402,0.996543,1152,73728,0,0,408311,0,0,39844648,13104,493633,40759696,40266063,106208611,65942548,0.620878,3697792,266881,2452173,0,62267,916471,0,0,0,0.728859,0.991216,0,0,0.000000,66.600591,2,3,3,10,18,20,13,0,16665290,5.997744,3.005452,114,205
08b877bf-341b-4975-b38e-8be084682ebf,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2777457,233160,2544297,1185214,3730560,0.317704,34192,34304,0.996735,1152,73728,0,0,315736,0,0,39784365,13104,628315,40741520,40113205,167791355,127678150,0.760934,3697792,206110,2511042,0,17310,963330,0,0,0,0.728350,0.991216,0,0,0.000000,68.229596,3,5,5,15,18,20,43,0,16666398,6.000596,3.062338,114,205
08b877bf-341b-4975-b38e-8be084682ebf,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,8,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2776605,233160,2543445,1172536,3730560,0.314306,44746,44858,0.997503,1152,73728,0,0,273460,0,0,39815117,13104,626207,40727888,40101681,290496796,250395115,0.861955,3697792,193528,2513166,0,31005,960093,0,0,0,0.725546,0.991216,0,0,0.000000,68.569437,6,8,9,15,18,20,106,0,16666590,6.002507,3.130037,114,205
46a4b3dc-2a69-42cf-9653-538d30bd6e04,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2773065,205848,2567217,595376,3293568,0.180769,2690336,2698192,0.997088,3928,62848,0,0,0,0,0,39731918,875456,500866,41108240,40607374,40607374,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.990051,0,0,0.000000,81.923069,1,1,1,4,8,8,0,0,11989496,4.323554,1.735149,103,173
46a4b3dc-2a69-42cf-9653-538d30bd6e04,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,2,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2740568,205848,2534720,748179,3293568,0.227164,30884,31044,0.994846,3928,62848,0,0,261759,0,0,39744203,18720,563606,40588288,40024682,112508059,72483377,0.644251,3260800,152803,2514345,0,593652,0,0,0,0,0.809805,0.990051,0,0,0.000000,77.283633,2,3,3,7,17,20,13,0,15252114,5.565311,2.725386,103,173
46a4b3dc-2a69-42cf-9653-538d30bd6e04,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2733168,205848,2527320,768634,3293568,0.233374,39050,39210,0.995919,3928,62848,0,0,257528,0,0,39536000,18720,657640,40469888,39812248,180681393,140869145,0.779655,3260800,173288,2485724,0,601788,0,0,0,0,0.807335,0.990051,0,0,0.000000,76.662574,4,5,5,7,17,20,47,0,15252354,5.580467,2.814410,103,173
46a4b3dc-2a69-42cf-9653-538d30bd6e04,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,8,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2730084,205848,2524236,953046,3293568,0.289366,86532,86692,0.998154,3928,62848,0,0,429001,0,0,39195371,18720,777452,40420544,39643092,309360635,269717543,0.871855,3260800,358654,2253830,0,648316,0,0,0,0,0.793208,0.990051,0,0,0.000000,71.063418,7,9,9,7,17,20,114,0,15254628,5.587604,2.950180,103,173
226c3701-6b22-4035-8d79-b64460698b68,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2860245,205848,2654397,487488,3293568,0.148012,2801616,2806080,0.998409,2232,71424,0,0,0,0,0,41528601,497101,477418,42503120,42025702,42025702,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.990051,0,0,0.120072,85.198787,1,1,1,4,8,8,0,0,12203576,4.266619,1.760131,103,173
226c3701-6b22-4035-8d79-b64460698b68,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,2,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2839120,205848,2633272,623028,3293568,0.189165,32928,33056,0.996128,2232,71424,0,0,182845,0,0,41462991,14976,504308,42165120,41660812,118649865,76989053,0.648876,3260800,135540,2637484,0,257879,229897,0,0,0,0.841951,0.990051,0,0,0.120072,81.083494,2,3,3,8,18,20,13,0,15465424,5.447260,2.711731,103,173
226c3701-6b22-4035-8d79-b64460698b68,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_l1_16k,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2835474,205848,2629626,628013,3293568,0.190679,38643,38771,0.996699,2232,71424,0,0,154101,0,0,41346717,14976,590990,42106784,41515794,192188491,150672697,0.783984,3260800,140525,2626784,0,264587,228904,0,0,0,0.840216,0.990051,0,0,0.120072,80.932138,4,5,5,9,17,20,47,0,15466162,5.454524,2.796285,103,173
