run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
451c52e8-78c5-472e-bfe8-c35698e49997,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,none,0,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2768595,233160,2535435,979104,3730560,0.262455,2749152,2751456,0.999163,1152,73728,0,0,0,0,0,39963574,131586,504568,40599728,40095160,40095160,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.991216,0,0,0.000000,36.877252,1,1,1,5,8,8,0,0,12967232,4.683687,1.865940,114,205
451c52e8-78c5-472e-bfe8-c35698e49997,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,2,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2764033,233160,2530873,1245878,3730560,0.333965,32290,32402,0.996543,1152,73728,0,0,408245,0,0,39620137,6944,491410,40526736,40035326,105631976,65596650,0.620992,3697792,266774,2452280,0,62287,916451,0,0,0,0.728859,0.991216,0,0,0.000000,33.301729,2,3,3,12,18,20,10,0,16665576,6.029442,2.988929,114,205
451c52e8-78c5-472e-bfe8-c35698e49997,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,4,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2764023,233160,2530863,1185260,3730560,0.317716,34190,34302,0.996735,1152,73728,0,0,315821,0,0,39581082,6944,622729,40526576,39903847,166977191,127073344,0.761022,3697792,206156,2510998,0,17304,963334,0,0,0,0.728350,0.991216,0,0,0.000000,34.114181,3,5,5,11,17,20,45,0,16666376,6.029753,3.082333,114,205
451c52e8-78c5-472e-bfe8-c35698e49997,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,1,16384,8,256,32,262144,16,4096,256,64,4,16,1,16,20,20,12,1,next_burst,8,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2764548,233160,2531388,1169787,3730560,0.313569,44758,44870,0.997504,1152,73728,0,0,276378,0,0,39633748,6944,617906,40534976,39917070,289229277,249312207,0.861988,3697792,190777,2515903,0,30946,960166,0,0,0,0.725543,0.991216,0,0,0.000000,34.321563,6,8,9,10,17,20,107,0,16666562,6.028675,3.105003,114,205
2efc30d4-34ca-407f-8cda-1265e2c768a8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,none,0,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2724812,205848,2518964,595376,3293568,0.180769,2690336,2698192,0.997088,3928,62848,0,0,0,0,0,39449128,459875,427189,40336192,39909003,39909003,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.990051,0,0,0.000000,40.961535,1,1,1,5,8,8,0,0,11989496,4.400119,1.739668,103,173
2efc30d4-34ca-407f-8cda-1265e2c768a8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,2,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2713776,205848,2507928,748250,3293568,0.227185,30884,31044,0.994846,3928,62848,0,0,261707,0,0,39341046,9920,546943,40159616,39612673,111415566,71802893,0.644460,3260800,152874,2514274,0,593652,0,0,0,0,0.809805,0.990051,0,0,0.000000,38.640739,2,3,3,6,13,20,10,0,15252192,5.620284,2.734597,103,173
2efc30d4-34ca-407f-8cda-1265e2c768a8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,4,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2712212,205848,2506364,767171,3293568,0.232930,39045,39205,0.995919,3928,62848,0,0,256020,0,0,39249711,9920,618941,40134592,39515651,179382261,139866610,0.779713,3260800,171825,2487192,0,601783,0,0,0,0,0.807336,0.990051,0,0,0.000000,38.353497,4,5,5,6,14,20,46,0,15252312,5.623569,2.828976,103,173
2efc30d4-34ca-407f-8cda-1265e2c768a8,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,1024,128,262144,16,16384,1024,16,1,16,1,16,20,20,12,1,next_burst,8,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2714615,205848,2508767,944208,3293568,0.286682,86441,86601,0.998152,3928,62848,0,0,427739,0,0,38996671,9920,738710,40173040,39434330,307767794,268333464,0.871870,3260800,349782,2262759,0,648259,0,0,0,0,0.793225,0.990051,0,0,0.000000,35.665880,7,9,9,6,15,20,112,0,15254376,5.619352,2.970775,103,173
a332f4e9-ec98-4956-8d1e-165ccb849d2b,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,none,0,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2826499,205848,2620651,487488,3293568,0.148012,2801616,2806080,0.998409,2232,71424,0,0,0,0,0,41301143,259572,402469,41963184,41560715,41560715,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.990051,0,0,0.120072,42.599394,1,1,1,5,8,8,0,0,12203576,4.317559,1.771568,103,173
a332f4e9-ec98-4956-8d1e-165ccb849d2b,adc154abe3cea812fb9fedff32206f3a879c9e26,cache,cache16_lat,loas,16,resnet19_T4_all,layer_01_layer1_0_conv1,2,16384,8,512,64,262144,16,8192,512,32,2,16,1,16,20,20,12,1,next_burst,2,0,1,5,0,50,1,1,1,1,non_inclusive,lru,2819285,205848,2613437,623081,3293568,0.189181,32935,33063,0.996129,2232,71424,0,0,182838,0,0,41160439,7936,496547,41847760,41351213,117792293,76441080,0.648948,3260800,135593,2637424,0,257890,229893,0,0,0,0.841949,0.990051,0,0,0.120072,40.540942,2,3,3,8,18,20,10,0,15465432,5.485587,2.720788,103,173
