_tag,_sample,_config,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
R16,1,C6,w5-R16-s1-C6-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,1,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,876788,125280,751508,1308107,2004480,0.652592,912,976,0.934426,18432,1179648,0,0,697812,0,0,11251707,7520,68113,12025152,11957039,31969122,20012083,0.625982,2003456,96475,695397,0,17190,1194394,0,0,0,0.395051,0.999489,0,0,0.131510,34.740831,2,3,5,17,19,20,44,0,7634270,8.707088,1.553752,1875,2873
R16,2,C2,w5-R16-s2-C2-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2373164,126572,2246592,0,2025152,0.000000,1961712,2025152,0.968674,63440,1015040,0,0,0,0,0,28891367,6997525,57604,35946496,35888892,35888892,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.000000,100.000000,1,1,1,9,15,16,0,0,8164112,3.440180,1.160571,1904,2925
R16,2,C2,w5-R16-s2-C2-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2307942,126572,2181370,65344,2025152,0.032266,1896368,1959808,0.967629,63440,1015040,0,0,0,0,0,27822813,6995433,84698,34902944,34818246,34818246,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.000000,96.773378,1,1,1,9,15,16,0,0,8033424,3.480774,1.199083,1904,2925
R16,2,C3,w5-R16-s2-C3-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,1024,1024,1,1966080,16,122880,7680,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2327247,126572,2200675,47072,2025152,0.023244,1914640,1978080,0.967928,63440,1015040,0,0,0,0,0,28153489,6996645,61690,35211824,35150134,35150134,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.000000,97.675631,1,1,1,9,15,16,0,0,8069968,3.467603,12.008422,1904,2925
R16,2,C3,w5-R16-s2-C3-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,1024,1024,1,1966080,16,122880,7680,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2327247,126572,2200675,47072,2025152,0.023244,1914640,1978080,0.967928,63440,1015040,0,0,0,0,0,28153489,6996645,61690,35211824,35150134,35150134,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.000000,97.675631,1,1,1,9,15,16,0,0,8069968,3.467603,12.126337,1904,2925
R16,2,C4,w5-R16-s2-C4-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,926402,126572,799830,1221248,2025152,0.603040,785472,803904,0.977072,18432,1179648,0,0,0,0,0,10537141,2028202,232961,12798304,12565343,12565343,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,39.695983,1,1,1,9,15,16,0,0,5676608,6.127586,0.855671,1904,2925
R16,2,C4,w5-R16-s2-C4-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,100,1,1,1,1,non_inclusive,lru,921284,126572,794712,1226912,2025152,0.605837,779808,798240,0.976909,18432,1179648,0,0,0,0,0,10457419,2028202,230795,12716416,12485621,12485621,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999494,0,0,0.139540,39.416301,1,1,1,9,15,16,0,0,5665280,6.149331,0.846021,1904,2925
R16,2,C5,w5-R16-s2-C5-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,block_pack,-1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2241275,126572,2114703,66230,2025152,0.032704,944,1024,0.921875,63440,1015040,0,0,41145,0,0,33721610,9400,64117,33836272,33772155,176795452,143023297,0.808976,2024128,66230,1957898,0,0,0,0,0,0,0.999494,0.999494,0,0,0.000000,96.729628,4,5,5,15,19,20,60,0,10239916,4.568791,1.813649,1904,2925
R16,2,C5,w5-R16-s2-C5-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,1024,128,1966080,16,122880,7680,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,2177225,126572,2050653,180344,2025152,0.089052,896,976,0.918033,63440,1015040,0,0,86631,0,0,32642677,9400,72764,32811472,32738708,168501606,135762898,0.805707,2024128,115000,1843832,0,65296,0,0,0,0,0.967252,0.999494,0,0,0.000000,91.094792,4,5,5,15,19,20,60,0,10109351,4.643228,1.881268,1904,2925
R16,2,C6,w5-R16-s2-C6-block_pack,,cache,baseline,loas,16,resnet19_T4_n5,layer_16_layer3_0_conv2,2,16384,8,256,32,1966080,16,30720,1920,64,4,16,1,block_pack,-1,16,20,20,12,1,next_burst,4,0,1,10,0,100,1,1,1,1,non_inclusive,lru,887156,126572,760584,1318151,2025152,0.650890,960,1024,0.937500,18432,1179648,0,0,702948,0,0,11387186,7520,72714,12170368,12097654,32449422,20351768,0.627184,2024128,96903,705977,0,4976,1216272,0,0,0,0.396454,0.999494,0,0,0.139540,34.911009,2,3,5,17,19,20,44,0,7718713,8.700514,1.585833,1904,2925
