_tag,_sample,_config,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
V8,2,C3,w5b-V8-s2-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,7803404,146200,7657204,141568,2339200,0.060520,190176,2197632,0.086537,2007456,32119296,0,0,0,0,0,1964462,120495532,57318,122517312,122459994,122459994,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.000000,46.974008,1,1,1,12,15,16,0,0,11081248,1.420053,22.542509,1089,1666
V8,2,C4,w5b-V8-s2-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,5248840,146200,5102640,979008,2339200,0.418523,0,1360192,0.000000,1360192,87052288,0,0,0,0,0,0,81626880,17408,81644288,81626880,81626880,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.208007,29.073871,1,1,1,8,15,16,0,0,8759104,1.668769,1.998917,1089,1666
V8,2,C5,w5b-V8-s2-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6075940,146200,5929740,464234,2339200,0.198458,0,2048,0.000000,2020288,32324608,0,0,160432,0,0,94444484,138240,134732,94877888,94743156,444288506,349545350,0.786753,2337152,196490,1872918,0,267744,0,0,0,0,0.884665,0.999124,0,0,0.000000,40.077078,4,5,5,16,18,20,60,0,15194562,2.500776,4.684580,1089,1666
V8,2,C6,w5b-V8-s2-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4092980,146200,3946780,1184112,2339200,0.506204,0,1952,0.000000,1360192,87052288,0,0,530484,0,0,62373544,131760,114740,63150528,63035788,213142266,150106478,0.704255,2337152,205104,1153136,0,17820,961092,0,0,0,0.580643,0.999124,0,0,0.208007,24.689808,2,4,5,16,17,20,57,0,12452090,3.042304,3.770098,1089,1666
V8,3,C2,w5b-V8-s3-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,8710676,156016,8554660,185056,2496256,0.074133,37696,2311200,0.016310,2273504,36376064,0,0,0,0,0,398642,136445956,32010,136876608,136844598,136844598,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.000000,46.293329,1,1,1,11,15,16,0,0,11888544,1.364824,3.023626,1155,1786
V8,3,C3,w5b-V8-s3-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,8641862,156016,8485846,119840,2496256,0.048008,138688,2376416,0.058360,2237728,35803648,0,0,0,0,0,1432904,134302614,40066,135775584,135735518,135735518,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.000000,47.599605,1,1,1,11,15,16,0,0,11983200,1.386646,23.973818,1155,1786
V8,3,C4,w5b-V8-s3-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,5387416,156016,5231400,1101728,2496256,0.441352,0,1394528,0.000000,1394528,89249792,0,0,0,0,0,0,83687040,17408,83704448,83687040,83687040,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.106337,27.932392,1,1,1,8,15,16,0,0,9176224,1.703270,2.042829,1155,1786
V8,3,C5,w5b-V8-s3-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6834534,156016,6678518,331320,2496256,0.132727,0,2048,0.000000,2273504,36376064,0,0,107762,0,0,106458038,138240,154296,106858336,106704040,515651532,408947492,0.793069,2494208,146264,2162888,0,185056,0,0,0,0,0.925046,0.999180,0,0,0.000000,43.363661,4,5,5,16,18,20,60,0,16653040,2.436602,4.844986,1155,1786
V8,3,C6,w5b-V8-s3-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4200238,156016,4044222,1288240,2496256,0.516069,0,1952,0.000000,1394528,89249792,0,0,588630,0,0,63866234,131760,122976,64709600,64586624,214912176,150325552,0.699474,2494208,186512,1206064,0,24238,1077394,0,0,0,0.557866,0.999180,0,0,0.106337,24.196557,2,4,5,16,17,20,57,0,13059960,3.109338,3.786575,1155,1786
V8,4,C2,w5b-V8-s4-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,9192340,162512,9029828,167104,2600192,0.064266,31840,2433088,0.013086,2401248,38419968,0,0,0,0,0,337966,144109864,31466,144479296,144447830,144447830,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,46.786699,1,1,1,11,15,16,0,0,12467936,1.356340,3.202763,1217,1890
V8,4,C3,w5b-V8-s4-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,9181330,162512,9018818,82816,2600192,0.031850,137440,2517376,0.054597,2379936,38078976,0,0,0,0,0,1421638,142837564,43934,144303136,144259202,144259202,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,48.407502,1,1,1,11,15,16,0,0,12615200,1.374006,25.452991,1217,1890
V8,4,C4,w5b-V8-s4-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,5375552,162512,5213040,1210560,2600192,0.465566,0,1389632,0.000000,1389632,88936448,0,0,0,0,0,0,83393280,17408,83410688,83393280,83393280,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104818,26.721719,1,1,1,8,15,16,0,0,9369408,1.742967,2.246049,1217,1890
V8,4,C5,w5b-V8-s4-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,7216630,162512,7054118,319068,2600192,0.122709,0,2048,0.000000,2401248,38419968,0,0,103524,0,0,112476180,138240,149992,112867936,112717944,549608538,436890594,0.794912,2598144,151964,2279076,0,167104,0,0,0,0,0.934946,0.999212,0,0,0.000000,43.864530,4,5,5,16,18,20,60,0,17464138,2.419985,5.189758,1217,1890
V8,4,C6,w5b-V8-s4-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4184548,162512,4022036,1389334,2600192,0.534320,0,1952,0.000000,1389632,88936448,0,0,638764,0,0,63456426,131760,127674,64354624,64226950,201814192,137587242,0.681752,2598144,178774,1208906,0,24710,1185754,0,0,0,0.533684,0.999212,0,0,0.104818,23.284011,2,4,5,16,17,20,56,0,13353432,3.191129,3.947133,1217,1890
V9,0,C2,w5b-V9-s0-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18903784,312192,18591592,35776,4995072,0.007162,2688,4959296,0.000542,4956608,79305728,0,0,0,0,0,30312,297417512,19696,297467520,297447824,297447824,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,49.641887,1,1,1,9,15,16,0,0,24865472,1.315370,6.572175,2362,3575
V9,0,C3,w5b-V9-s0-C3-block_pack,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18933312,312192,18621120,29952,4995072,0.005996,0,4965120,0.000000,4965120,79441920,0,0,0,0,0,0,297922560,17408,297939968,297922560,297922560,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,49.700185,1,1,1,8,15,16,0,0,24885632,1.314383,35.155946,2362,3575
V9,0,C3,w5b-V9-s0-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18933312,312192,18621120,29952,4995072,0.005996,0,4965120,0.000000,4965120,79441920,0,0,0,0,0,0,297922560,17408,297939968,297922560,297922560,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,49.700185,1,1,1,8,15,16,0,0,24885632,1.314383,40.901500,2362,3575
V9,0,C4,w5b-V9-s0-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6394752,312192,6082560,3373568,4995072,0.675379,0,1621504,0.000000,1621504,103776256,0,0,0,0,0,0,97305600,17408,97323008,97305600,97305600,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.010200,16.231037,1,1,1,8,15,16,0,0,14854784,2.322965,3.467001,2362,3575
V9,0,C5,w5b-V9-s0-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,14879892,312192,14567700,167496,4995072,0.033532,0,2048,0.000000,4956608,79305728,0,0,33340,0,0,232832788,138240,80880,233085248,233004368,1181687318,948682950,0.802821,4993024,131720,4825528,0,35776,0,0,0,0,0.992428,0.999590,0,0,0.000000,48.323388,4,5,5,16,18,20,60,0,34810216,2.339413,9.973268,2362,3575
V9,0,C6,w5b-V9-s0-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4888786,312192,4576594,3525106,4995072,0.705717,0,1952,0.000000,1621504,103776256,0,0,2103708,0,0,70764448,131760,227636,73227552,72999916,160866512,87866596,0.546208,4993024,151538,1468014,0,86470,3287002,0,0,0,0.324230,0.999590,0,0,0.010200,14.714162,1,2,3,16,18,20,28,0,21455696,4.388757,6.186373,2362,3575
V9,1,C2,w5b-V9-s1-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18551688,306872,18244816,42112,4909952,0.008577,4032,4867840,0.000828,4863808,77820928,0,0,0,0,0,45342,291852810,20952,291919104,291898152,291898152,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.000000,49.571157,1,1,1,9,15,16,0,0,24419520,1.316296,6.542522,2304,3507
V9,1,C3,w5b-V9-s1-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18621032,306872,18314160,26592,4909952,0.005416,128,4883360,0.000026,4883232,78131712,0,0,0,0,0,1400,293009680,17528,293028608,293011080,293011080,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.000000,49.729203,1,1,1,8,15,16,0,0,24469984,1.314105,39.806255,2304,3507
V9,1,C4,w5b-V9-s1-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6387872,306872,6081000,3288864,4909952,0.669836,0,1621088,0.000000,1621088,103749632,0,0,0,0,0,0,97280640,17408,97298048,97280640,97280640,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.018446,16.508186,1,1,1,8,15,16,0,0,14683296,2.298621,3.650081,2304,3507
V9,1,C5,w5b-V9-s1-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,14601924,306872,14295052,216252,4909952,0.044044,0,2048,0.000000,4863808,77820928,0,0,45008,0,0,228444350,138240,95282,228722880,228627598,1158004152,929376554,0.802568,4907904,174140,4691652,0,42112,0,0,0,0,0.991006,0.999583,0,0,0.000000,47.797820,4,5,5,16,18,20,60,0,34186260,2.341216,9.813131,2304,3507
V9,1,C6,w5b-V9-s1-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4887740,306872,4580868,3437432,4909952,0.700095,0,1952,0.000000,1621088,103749632,0,0,2024162,0,0,70894184,131760,245830,73295936,73050106,162215564,89165458,0.549673,4907904,148568,1470568,0,79378,3209390,0,0,0,0.329766,0.999583,0,0,0.018446,14.995259,2,2,4,16,17,20,28,0,21201700,4.337731,6.214644,2304,3507
V9,2,C2,w5b-V9-s2-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18922744,312424,18610320,34656,4998784,0.006933,2432,4964128,0.000490,4961696,79387136,0,0,0,0,0,26624,297721416,19128,297767168,297748040,297748040,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,49.653356,1,1,1,9,15,16,0,0,24887648,1.315224,6.420073,2343,3563
V9,2,C3,w5b-V9-s2-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18950344,312424,18637920,29184,4998784,0.005838,0,4969600,0.000000,4969600,79513600,0,0,0,0,0,0,298191360,17408,298208768,298191360,298191360,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,49.708089,1,1,1,8,15,16,0,0,24906496,1.314303,40.627534,2343,3563
V9,2,C4,w5b-V9-s2-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6392584,312424,6080160,3377920,4998784,0.675748,0,1620864,0.000000,1620864,103735296,0,0,0,0,0,0,97267200,17408,97284608,97267200,97267200,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.009983,16.212583,1,1,1,8,15,16,0,0,14860288,2.324614,3.491923,2343,3563
V9,2,C5,w5b-V9-s2-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,14894552,312424,14582128,138550,4998784,0.027717,0,2048,0.000000,4961696,79387136,0,0,39332,0,0,233044506,138240,94018,233316096,233222078,1182833128,949611050,0.802828,4996736,103894,4858186,0,34656,0,0,0,0,0.992657,0.999590,0,0,0.000000,48.614163,4,5,5,16,18,20,60,0,34840602,2.339151,9.999101,2343,3563
V9,2,C6,w5b-V9-s2-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4886010,312424,4573586,3501784,4998784,0.700527,0,1952,0.000000,1620864,103735296,0,0,2045318,0,0,70779270,131760,223076,73179424,72956348,159361050,86404702,0.542195,4996736,123864,1495048,0,77114,3300710,0,0,0,0.323861,0.999590,0,0,0.009983,14.973642,2,2,4,16,17,20,34,0,21464778,4.393110,6.418175,2343,3563
V9,3,C2,w5b-V9-s3-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,19018416,313776,18704640,32064,5020416,0.006387,1280,4988352,0.000257,4987072,79793152,0,0,0,0,0,14360,299243320,18608,299276288,299257680,299257680,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.000000,49.680664,1,1,1,8,15,16,0,0,25004736,1.314764,6.537145,2358,3567
V9,3,C3,w5b-V9-s3-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,19031466,313776,18717690,28992,5020416,0.005775,736,4991424,0.000147,4990688,79851008,0,0,0,0,0,8260,299458730,18098,299485088,299466990,299466990,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.000000,49.711259,1,1,1,8,15,16,0,0,25014496,1.314376,40.535258,2358,3567
V9,3,C4,w5b-V9-s3-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6401976,313776,6088200,3397408,5020416,0.676718,0,1623008,0.000000,1623008,103872512,0,0,0,0,0,0,97395840,17408,97413248,97395840,97395840,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.008681,16.164079,1,1,1,8,15,16,0,0,14909984,2.328966,3.601558,2358,3567
V9,3,C5,w5b-V9-s3-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,14971798,313776,14658022,97300,5020416,0.019381,0,2048,0.000000,4987072,79793152,0,0,34376,0,0,234295500,138240,62284,234530400,234468116,1189535160,955067044,0.802891,5018368,65236,4921068,0,32064,0,0,0,0,0.993205,0.999592,0,0,0.000000,49.030957,4,5,5,15,19,20,60,0,35005012,2.338063,9.823088,2358,3567
V9,3,C6,w5b-V9-s3-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4893530,313776,4579754,3529884,5020416,0.703106,0,1952,0.000000,1623008,103872512,0,0,2084352,0,0,70810162,131760,251838,73278112,73026274,159850060,86823786,0.543158,5018368,132476,1488580,0,80494,3316818,0,0,0,0.322893,0.999592,0,0,0.008681,14.844706,1,2,4,16,17,20,32,0,21528618,4.399405,6.272583,2358,3567
V9,4,C2,w5b-V9-s4-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18316262,302864,18013398,40160,4845824,0.008288,3424,4805664,0.000712,4802240,76835840,0,0,0,0,0,38308,288157748,20360,288216416,288196056,288196056,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.000000,49.585623,1,1,1,9,15,16,0,0,24105344,1.316062,6.280874,2274,3431
V9,4,C3,w5b-V9-s4-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,18372044,302864,18069180,27840,4845824,0.005745,64,4817984,0.000013,4817920,77086720,0,0,0,0,0,730,289090730,17468,289108928,289091460,289091460,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.000000,49.712742,1,1,1,8,15,16,0,0,24145664,1.314261,37.814267,2274,3431
V9,4,C4,w5b-V9-s4-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,10,0,50,1,1,1,1,non_inclusive,lru,6370304,302864,6067440,3228352,4845824,0.666213,0,1617472,0.000000,1617472,103518208,0,0,0,0,0,0,97063680,17408,97081088,97063680,97063680,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.011719,16.689339,1,1,1,8,15,16,0,0,14544192,2.283124,3.503058,2274,3431
V9,4,C5,w5b-V9-s4-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,14417474,302864,14114610,202574,4845824,0.041804,0,2048,0.000000,4802240,76835840,0,0,50664,0,0,225547448,138240,99456,225835808,225736352,1143738718,918002366,0.802633,4843776,162414,4641202,0,40160,0,0,0,0,0.991290,0.999577,0,0,0.000000,47.909809,4,5,5,16,18,20,60,0,33746886,2.340693,9.715317,2274,3431
V9,4,C6,w5b-V9-s4-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,10,0,50,1,1,1,1,non_inclusive,lru,4875508,302864,4572644,3389678,4845824,0.699505,0,1952,0.000000,1617472,103518208,0,0,1996750,0,0,70816848,131760,218994,73164352,72945358,163074080,90128722,0.552686,4843776,161326,1454194,0,83580,3144676,0,0,0,0.333384,0.999577,0,0,0.011719,15.024751,2,3,4,16,17,20,44,0,20996318,4.306488,6.097383,2274,3431
