_tag,_sample,_config,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
R9,3,C5,w5b-R9-s3-C5-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,794362,78954,715408,567319,1263264,0.449090,1120,1232,0.909091,18320,293120,0,0,306519,0,0,11070114,4368,67575,11448576,11381001,46072901,34691900,0.752978,1261216,95815,694713,0,470688,0,0,0,0,0.625782,0.998379,0,0,0.000000,13.221844,3,5,5,6,12,13,0,0,5389712,6.784957,1.630017,630,844
R9,3,C6,w5b-R9-s3-C6-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,746717,78954,667763,611424,1263264,0.484003,1808,1872,0.965812,4608,294912,0,0,271997,0,0,10360055,2496,51708,10686256,10634548,39330969,28696421,0.729614,1261216,93056,649968,0,64094,454098,0,0,0,0.588178,0.998379,0,0,0.006076,12.383920,3,4,5,11,12,13,0,0,5282272,7.073995,1.525762,630,844
R9,4,C5,w5b-R9-s4-C5-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,864451,85106,779345,610710,1361696,0.448492,832,960,0.866667,18216,291456,0,0,328064,0,0,12069948,4992,68564,12471568,12403004,50287313,37884309,0.753357,1359648,111270,750026,0,498352,0,0,0,0,0.632517,0.998496,0,0,0.000000,13.236188,3,5,5,5,12,13,0,0,5825896,6.739417,1.636207,735,966
R9,4,C6,w5b-R9-s4-C6-split_cin,,cache,baseline,loas,16,resnet19_T4_n5,layer_09_layer2_0_conv2,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,767156,85106,682050,700121,1361696,0.514154,1776,1840,0.965217,4608,294912,0,0,313139,0,0,10547406,2496,51807,10914848,10863041,38638435,27775394,0.718854,1359648,104137,659735,0,62495,533281,0,0,0,0.560971,0.998496,0,0,0.011719,11.660312,2,4,5,11,12,12,0,0,5619200,7.324716,1.490562,735,966
V8,0,C3,w5b-V8-s0-C3-block_pack,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,8,0,24,1,1,1,1,non_inclusive,lru,4926380,162352,4764028,113536,2597632,0.043707,145216,2484096,0.058458,2338880,37422080,0,0,0,0,0,1222664,74914128,89704,76226496,76136792,76136792,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,22.951020,1,1,1,11,14,16,0,0,12502464,2.537860,17.390084,1226,1875
V8,0,C3,w5b-V8-s0-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,8,0,24,1,1,1,1,non_inclusive,lru,4926380,162352,4764028,113536,2597632,0.043707,145216,2484096,0.058458,2338880,37422080,0,0,0,0,0,1222664,74914128,89704,76226496,76136792,76136792,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,22.951020,1,1,1,11,14,16,0,0,12502464,2.537860,17.702574,1226,1875
V8,0,C5,w5b-V8-s0-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,4794878,162352,4632526,447526,2597632,0.172282,0,2048,0.000000,2373152,37970432,0,0,142186,0,0,73828958,80896,70424,74122464,74052040,363101170,289049130,0.796057,2595584,260966,2148058,0,186560,0,0,0,0,0.927392,0.999212,0,0,0.000000,19.865225,4,5,5,12,14,20,52,0,17355826,3.619660,4.883899,1226,1875
V8,0,C6,w5b-V8-s0-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,2833824,162352,2671472,1413146,2597632,0.544013,0,1952,0.000000,1412032,90370048,0,0,647576,0,0,41942092,77104,78828,42745600,42666772,141698248,99031476,0.698890,2595584,227546,1182534,0,19468,1166036,0,0,0,0.542833,0.999212,0,0,0.104167,10.943684,2,4,5,12,15,20,50,0,13432978,4.740230,3.950996,1226,1875
V8,1,C5,w5b-V8-s1-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,4267284,148272,4119012,487938,2372352,0.205677,0,1920,0.000000,2104256,33668096,0,0,161124,0,0,65572582,75840,96694,65906240,65809546,318577348,252767802,0.793427,2370304,270082,1882494,0,217728,0,0,0,0,0.907359,0.999137,0,0,0.000000,19.063754,4,5,5,12,14,20,52,0,15628702,3.662447,4.677862,1125,1696
V8,1,C6,w5b-V8-s1-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,2768570,148272,2620298,1208186,2372352,0.509278,0,1952,0.000000,1377664,88170496,0,0,515526,0,0,41253768,77104,80418,41926816,41846398,144357696,102511298,0.710120,2370304,213498,1162214,0,18014,976578,0,0,0,0.579894,0.999137,0,0,0.222850,11.777335,3,4,5,12,15,20,52,0,12621410,4.558819,3.610279,1125,1696
V8,2,C5,w5b-V8-s2-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,4100778,146200,3954578,544726,2339200,0.232869,0,2048,0.000000,2020288,32324608,0,0,188500,0,0,62932400,80896,73500,63275296,63201796,300531396,237329600,0.789700,2337152,276982,1792426,0,267744,0,0,0,0,0.884665,0.999124,0,0,0.000000,18.411156,4,5,5,12,14,20,52,0,15192934,3.704891,4.325537,1089,1666
V8,2,C6,w5b-V8-s2-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,2728272,146200,2582072,1184248,2339200,0.506262,0,1952,0.000000,1360192,87052288,0,0,483732,0,0,40678876,77104,75488,41315200,41239712,142652108,101412396,0.710907,2337152,205240,1153000,0,15400,963512,0,0,0,0.580643,0.999124,0,0,0.208007,11.849713,3,4,5,12,14,20,52,0,12450558,4.563533,3.687738,1089,1666
V8,3,C5,w5b-V8-s3-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,1,1,1,1,non_inclusive,lru,4593960,156016,4437944,451598,2496256,0.180910,0,2048,0.000000,2273504,36376064,0,0,146186,0,0,70698370,80896,83700,71009152,70925452,346901248,275975796,0.795546,2494208,266542,2042610,0,185056,0,0,0,0,0.925046,0.999180,0,0,0.000000,19.658157,4,5,5,12,14,20,52,0,16651674,3.624689,4.616064,1155,1786
