_tag,_sample,_config,_banks,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
V8,0,C5,8,w5d-V8-s0-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,3802120,162352,3639768,523002,2597632,0.201338,0,3294,0.000000,2373152,37970432,0,0,162478,118464,0,57841672,32074,83648,58238336,58154688,286422290,228267602,0.796962,2595584,336442,2072582,0,186560,0,0,0,0,0.927392,0.999212,0,0,0.000000,153.343106,4,5,5,15,16,20,60,0,17356484,4.564949,10.712988,1226,1875
V8,0,C6,2,w5d-V8-s0-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2282064,162352,2119712,1444132,2597632,0.555942,0,2490,0.000000,1412032,90370048,0,0,673046,37062,0,33038646,57214,111472,33917440,33805968,111733038,77927070,0.697440,2595584,258532,1151548,0,18970,1166534,0,0,0,0.542833,0.999212,0,0,0.104167,21.314797,2,4,5,15,16,20,54,0,13432574,5.886151,7.784604,1226,1875
V8,0,C6,4,w5d-V8-s0-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2268722,162352,2106370,1410918,2597632,0.543155,0,2546,0.000000,1412032,90370048,0,0,638674,42120,0,32854020,54790,114364,33703968,33589604,111013718,77424114,0.697428,2595584,225318,1184762,0,19094,1166410,0,0,0,0.542833,0.999212,0,0,0.104167,43.857076,2,4,5,15,16,20,58,0,13432744,5.920842,8.306668,1226,1875
V8,0,C6,8,w5d-V8-s0-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2266850,162352,2104498,1414516,2597632,0.544541,0,2546,0.000000,1412032,90370048,0,0,643970,42040,0,32813158,54790,120058,33674016,33553958,110767812,77213854,0.697078,2595584,228916,1181164,0,18816,1166688,0,0,0,0.542833,0.999212,0,0,0.104167,87.448211,2,4,5,14,17,20,59,0,13432394,5.925577,8.195472,1226,1875
V8,1,C5,2,w5d-V8-s1-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,3418968,148272,3270696,580682,2372352,0.244771,0,2452,0.000000,2104256,33668096,0,0,188350,45738,0,51922850,56212,120034,52333184,52213150,253636870,201423720,0.794142,2370304,362826,1789750,0,217728,0,0,0,0,0.907359,0.999137,0,0,0.000000,36.251012,4,5,5,15,16,20,57,0,15629368,4.571370,10.233454,1125,1696
V8,1,C5,4,w5d-V8-s1-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,3376622,148272,3228350,570518,2372352,0.240486,0,2780,0.000000,2104256,33668096,0,0,190410,70440,0,51241354,42618,110826,51655648,51544822,250619424,199074602,0.794330,2370304,352662,1799914,0,217728,0,0,0,0,0.907359,0.999137,0,0,0.000000,72.913321,4,5,5,15,16,20,60,0,15629474,4.628731,9.261363,1125,1696
V8,1,C5,8,w5d-V8-s1-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,3371820,148272,3223548,555232,2372352,0.234043,0,2964,0.000000,2104256,33668096,0,0,182752,87414,0,51166658,34890,107102,51578816,51471714,250326030,198854316,0.794381,2370304,337376,1815200,0,217728,0,0,0,0,0.907359,0.999137,0,0,0.000000,147.063775,4,5,5,15,16,20,60,0,15629648,4.635374,9.367655,1125,1696
V8,1,C6,2,w5d-V8-s1-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2226866,148272,2078594,1247318,2372352,0.525773,0,2424,0.000000,1377664,88170496,0,0,543970,32504,0,32510654,59680,112744,33259552,33146808,113763228,80616420,0.708633,2370304,252630,1123082,0,17820,976772,0,0,0,0.579894,0.999137,0,0,0.222850,22.762909,2,4,5,15,16,20,55,0,12620824,5.667527,7.280226,1125,1696
V8,1,C6,4,w5d-V8-s1-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2212934,148272,2064662,1211240,2372352,0.510565,0,2802,0.000000,1377664,88170496,0,0,509306,65562,0,32308180,44134,109458,33036640,32927182,113061928,80134746,0.708769,2370304,216552,1159160,0,17484,977108,0,0,0,0.579894,0.999137,0,0,0.222850,46.985756,2,4,5,15,16,20,56,0,12620998,5.703287,7.461831,1125,1696
V8,1,C6,8,w5d-V8-s1-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2211038,148272,2062766,1209128,2372352,0.509675,0,2802,0.000000,1377664,88170496,0,0,508848,65562,0,32278370,44134,109390,33006304,32896914,112910182,80013268,0.708645,2370304,214440,1161272,0,17222,977370,0,0,0,0.579894,0.999137,0,0,0.222850,94.142441,2,4,5,14,17,20,58,0,12621042,5.708198,7.412419,1125,1696
V8,2,C5,2,w5d-V8-s2-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,3287146,146200,3140946,619688,2339200,0.264915,0,2580,0.000000,2020288,32324608,0,0,206968,45658,0,49838504,61180,104874,50257184,50152310,239010842,188858532,0.790167,2337152,351944,1717464,0,267744,0,0,0,0,0.884665,0.999124,0,0,0.000000,35.284104,4,5,5,15,16,20,60,0,15194722,4.622466,9.668415,1089,1666
V8,2,C5,4,w5d-V8-s2-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,3243038,146200,3096838,607206,2339200,0.259578,0,3080,0.000000,2020288,32324608,0,0,207020,85718,0,49125542,41090,92086,49551456,49459370,235936056,186476686,0.790370,2337152,339462,1729946,0,267744,0,0,0,0,0.884665,0.999124,0,0,0.000000,71.080465,4,5,5,15,16,20,60,0,15194386,4.685232,9.466856,1089,1666
V8,2,C5,8,w5d-V8-s2-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,3237660,146200,3091460,575932,2339200,0.246209,0,3234,0.000000,2020288,32324608,0,0,196164,107512,0,49035988,34522,91222,49465408,49374186,235525118,186150932,0.790366,2337152,308188,1761220,0,267744,0,0,0,0,0.884665,0.999124,0,0,0.000000,144.727880,4,5,5,15,16,20,60,0,15194538,4.693062,9.211480,1089,1666
V8,2,C6,2,w5d-V8-s2-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2198290,146200,2052090,1228202,2339200,0.525052,0,2554,0.000000,1360192,87052288,0,0,527034,41398,0,32104126,54614,108316,32835488,32727172,112878138,80150966,0.710066,2337152,249194,1109046,0,15202,963710,0,0,0,0.580643,0.999124,0,0,0.208007,22.797497,2,4,5,15,16,20,55,0,12451234,5.664054,7.347312,1089,1666
V8,2,C6,4,w5d-V8-s2-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2185130,146200,2038930,1195604,2339200,0.511117,0,2690,0.000000,1360192,87052288,0,0,491770,55216,0,31922384,48758,106800,32624928,32518128,112163820,79645692,0.710084,2337152,216596,1141644,0,14852,964060,0,0,0,0.580643,0.999124,0,0,0.208007,46.932804,3,4,5,15,16,20,60,0,12451132,5.698120,7.532136,1089,1666
V8,2,C6,8,w5d-V8-s2-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2183194,146200,2036994,1187172,2339200,0.507512,0,2690,0.000000,1360192,87052288,0,0,487212,55216,0,31895750,48758,107016,32593952,32486936,112015378,79528442,0.709978,2337152,208164,1150076,0,14936,963976,0,0,0,0.580643,0.999124,0,0,0.208007,94.557702,3,4,5,14,17,20,60,0,12450966,5.703096,7.911174,1089,1666
V8,3,C5,2,w5d-V8-s3-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,3685074,156016,3529058,536406,2496256,0.214884,0,2762,0.000000,2273504,36376064,0,0,159894,55166,0,56092290,54454,105172,56466976,56361804,276718438,220356634,0.796321,2494208,351350,1957802,0,185056,0,0,0,0,0.925046,0.999180,0,0,0.000000,37.685558,4,5,5,15,16,20,58,0,16653210,4.519098,10.824155,1155,1786
V8,3,C5,4,w5d-V8-s3-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,3646820,156016,3490804,540038,2496256,0.216339,0,3158,0.000000,2273504,36376064,0,0,167538,93070,0,55459774,37670,96860,55854912,55758052,273893586,218135534,0.796424,2494208,354982,1954170,0,185056,0,0,0,0,0.925046,0.999180,0,0,0.000000,75.231438,4,5,5,15,16,20,60,0,16652890,4.566414,10.163578,1155,1786
V8,3,C5,8,w5d-V8-s3-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,3642530,156016,3486514,512528,2496256,0.205319,0,3230,0.000000,2273504,36376064,0,0,158090,108760,0,55388384,34754,96284,55786272,55689988,273676324,217986336,0.796511,2494208,327472,1981680,0,185056,0,0,0,0,0.925046,0.999180,0,0,0.000000,152.578812,4,5,5,15,16,20,60,0,16653032,4.571831,10.408482,1155,1786
V8,3,C6,2,w5d-V8-s3-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2255732,156016,2099716,1354074,2496256,0.542442,0,2538,0.000000,1394528,89249792,0,0,611340,40420,0,32776758,55382,113604,33597504,33483900,113603900,80120000,0.705257,2494208,252346,1140230,0,19004,1082628,0,0,0,0.557866,0.999180,0,0,0.106337,21.962786,2,4,5,15,16,20,54,0,13058754,5.789143,8.140298,1155,1786
V8,3,C6,4,w5d-V8-s3-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2240980,156016,2084964,1324496,2496256,0.530593,0,2750,0.000000,1394528,89249792,0,0,588014,61762,0,32554288,46464,110944,33361472,33250528,112906444,79655916,0.705504,2494208,222768,1169808,0,18718,1082914,0,0,0,0.557866,0.999180,0,0,0.106337,45.063070,2,4,5,15,16,20,57,0,13059228,5.827463,7.730134,1155,1786
V8,3,C6,8,w5d-V8-s3-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2239396,156016,2083380,1316076,2496256,0.527220,0,2750,0.000000,1394528,89249792,0,0,579322,61762,0,32531192,46464,117388,33336128,33218740,112762142,79543402,0.705409,2494208,214348,1178228,0,18384,1083248,0,0,0,0.557866,0.999180,0,0,0.106337,90.773767,2,4,5,14,17,20,57,0,13059054,5.831507,8.092692,1155,1786
V8,4,C5,2,w5d-V8-s4-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,3886130,162512,3723618,523994,2600192,0.201521,0,2680,0.000000,2401248,38419968,0,0,156970,51300,0,59211732,57564,102370,59579936,59477566,294593218,235115652,0.798103,2598144,356890,2074150,0,167104,0,0,0,0,0.934946,0.999212,0,0,0.000000,38.326979,4,5,5,15,16,20,58,0,17463920,4.493910,11.331922,1217,1890
V8,4,C5,4,w5d-V8-s4-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,3850816,162512,3688304,527332,2600192,0.202805,0,3108,0.000000,2401248,38419968,0,0,163482,86356,0,58631932,39904,93238,59014912,58921674,291953278,233031604,0.798181,2598144,360228,2070812,0,167104,0,0,0,0,0.934946,0.999212,0,0,0.000000,76.530718,4,5,5,15,16,20,60,0,17463986,4.535139,11.288515,1217,1890
V8,4,C5,8,w5d-V8-s4-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,3846664,162512,3684152,526082,2600192,0.202324,0,3248,0.000000,2401248,38419968,0,0,167314,107374,0,58550158,33926,89708,58948480,58858772,291676198,232817426,0.798205,2598144,358978,2072062,0,167104,0,0,0,0,0.934946,0.999212,0,0,0.000000,153.153736,4,5,5,15,16,20,60,0,17463968,4.540029,11.145120,1217,1890
V8,4,C6,2,w5d-V8-s4-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2248132,162512,2085620,1452074,2600192,0.558449,0,2506,0.000000,1389632,88936448,0,0,674852,38264,0,32473164,56656,129032,33371968,33242936,106796066,73553130,0.688725,2598144,241514,1146166,0,21864,1188600,0,0,0,0.533684,0.999212,0,0,0.104818,21.194459,2,4,5,15,16,20,53,0,13352320,5.939295,8.550523,1217,1890
V8,4,C6,4,w5d-V8-s4-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2233224,162512,2070712,1420344,2600192,0.546246,0,2824,0.000000,1389632,88936448,0,0,639362,67224,0,32256634,43174,127046,33133440,33006394,106074982,73068588,0.688839,2598144,209784,1177896,0,21434,1189030,0,0,0,0.533684,0.999212,0,0,0.104818,43.560402,2,4,5,15,16,20,53,0,13352326,5.978946,7.736046,1217,1890
V8,4,C6,8,w5d-V8-s4-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2231340,162512,2068828,1418446,2600192,0.545516,0,2856,0.000000,1389632,88936448,0,0,641226,70264,0,32218504,41846,131456,33103296,32971840,105869030,72897190,0.688560,2598144,207886,1179794,0,20844,1189620,0,0,0,0.533684,0.999212,0,0,0.104818,87.260953,2,4,5,14,17,20,54,0,13351798,5.983758,8.224116,1217,1890
V9,0,C5,2,w5d-V9-s0-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,7974036,312192,7661844,374118,4995072,0.074897,0,2780,0.000000,4956608,79305728,0,0,67952,61610,0,122328796,53812,79382,122591552,122512170,630847320,508335150,0.805797,4993024,338342,4618906,0,35776,0,0,0,0,0.992428,0.999590,0,0,0.000000,44.404924,4,5,5,15,16,20,56,0,34808730,4.365259,20.390083,2362,3575
V9,0,C5,4,w5d-V9-s0-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,7937958,312192,7625766,467806,4995072,0.093654,0,3268,0.000000,4956608,79305728,0,0,115924,108580,0,121686404,32828,70568,122014304,121943736,628030894,506087158,0.805832,4993024,432030,4525218,0,35776,0,0,0,0,0.992428,0.999590,0,0,0.000000,87.009264,4,5,5,15,16,20,60,0,34809168,4.385154,20.877081,2362,3575
V9,0,C5,8,w5d-V9-s0-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,7934982,312192,7622790,426476,4995072,0.085379,0,3268,0.000000,4956608,79305728,0,0,87904,122122,0,121646264,33194,77204,121966688,121889484,627776476,505886992,0.805839,4993024,390700,4566548,0,35776,0,0,0,0,0.992428,0.999590,0,0,0.000000,175.607165,4,5,5,13,19,20,60,0,34809012,4.386779,20.915649,2362,3575
V9,0,C6,2,w5d-V9-s0-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2625950,312192,2313758,3513378,4995072,0.703369,0,2536,0.000000,1621504,103776256,0,0,2074036,39904,0,34616194,55164,236878,37022176,36785298,84533220,47747922,0.564842,4993024,139810,1479742,0,72088,3301384,0,0,0,0.324230,0.999590,0,0,0.010200,14.238296,2,2,3,15,16,20,24,0,21440422,8.164825,14.047621,2362,3575
V9,0,C6,4,w5d-V9-s0-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2616786,312192,2304594,3524412,4995072,0.705578,0,2536,0.000000,1621504,103776256,0,0,2097742,39904,0,34351404,55164,331338,36875552,36544214,83896270,47352056,0.564412,4993024,150844,1468708,0,93676,3279796,0,0,0,0.324230,0.999590,0,0,0.010200,28.264530,2,2,3,14,17,20,27,0,21351238,8.159337,13.508892,2362,3575
V9,0,C6,8,w5d-V9-s0-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2617922,312192,2305730,3533228,4995072,0.707343,0,2536,0.000000,1621504,103776256,0,0,2114282,39904,0,34283608,55164,400770,36893728,36492958,83764680,47271722,0.564340,4993024,159660,1459892,0,114774,3258698,0,0,0,0.324230,0.999590,0,0,0.010200,56.190191,1,2,3,14,19,20,27,0,21241950,8.114050,13.318090,2362,3575
V9,1,C5,2,w5d-V9-s1-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,7825966,306872,7519094,373806,4909952,0.076132,0,2780,0.000000,4863808,77820928,0,0,63824,59258,0,120048514,53812,82144,120307552,120225408,618303344,498077936,0.805556,4907904,331694,4534098,0,42112,0,0,0,0,0.991006,0.999583,0,0,0.000000,44.345649,4,5,5,15,16,20,57,0,34185074,4.368160,20.867728,2304,3507
V9,1,C5,4,w5d-V9-s1-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,7789562,306872,7482690,487776,4909952,0.099344,0,3268,0.000000,4863808,77820928,0,0,116704,108820,0,119394130,32828,72606,119725088,119652482,615456204,495803722,0.805587,4907904,445664,4420128,0,42112,0,0,0,0,0.991006,0.999583,0,0,0.000000,86.462942,4,5,5,15,16,20,60,0,34184918,4.388555,20.373862,2304,3507
V9,1,C5,8,w5d-V9-s1-C5-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,7786290,306872,7479418,483482,4909952,0.098470,0,3268,0.000000,4863808,77820928,0,0,90170,122122,0,119358512,33194,68738,119672736,119603998,615188466,495584468,0.805582,4907904,441370,4424422,0,42112,0,0,0,0,0.991006,0.999583,0,0,0.000000,173.093798,4,5,5,14,18,20,60,0,34184910,4.390398,20.225441,2304,3507
V9,1,C6,2,w5d-V9-s1-C6-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,2627352,306872,2320480,3437546,4909952,0.700118,0,2440,0.000000,1621088,103749632,0,0,2013068,33480,0,34752272,59292,271616,37129728,36858112,85270222,48412110,0.567749,4907904,148682,1470454,0,68260,3220508,0,0,0,0.329766,0.999583,0,0,0.018446,14.394334,2,2,4,15,16,20,22,0,21186566,8.063848,12.652830,2304,3507
V9,1,C6,4,w5d-V9-s1-C6-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,2615588,306872,2308716,3436784,4909952,0.699963,0,2440,0.000000,1621088,103749632,0,0,2015378,33408,0,34541424,59292,292002,36941504,36649502,84785664,48136162,0.567739,4907904,147920,1471216,0,74890,3213878,0,0,0,0.329766,0.999583,0,0,0.018446,28.803566,2,2,4,15,17,20,25,0,21154174,8.087732,13.383907,2304,3507
V9,1,C6,8,w5d-V9-s1-C6-b8,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,8,0,24,8,1,1,1,non_inclusive,lru,2615156,306872,2308284,3445692,4909952,0.701777,0,2440,0.000000,1621088,103749632,0,0,2032714,33408,0,34443458,59292,365720,36934592,36568872,84583850,48014978,0.567661,4907904,156828,1462308,0,99952,3188816,0,0,0,0.329766,0.999583,0,0,0.018446,57.258792,2,2,4,14,18,20,25,0,21062280,8.053929,12.755193,2304,3507
V9,2,C5,2,w5d-V9-s2-C5-b2,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,2,1,1,1,non_inclusive,lru,7981618,312424,7669194,290082,4998784,0.058031,0,2780,0.000000,4961696,79387136,0,0,46198,59132,0,122470118,53812,79892,122709152,122629260,631464838,508835578,0.805802,4996736,255426,4706654,0,34656,0,0,0,0,0.992657,0.999590,0,0,0.000000,45.214535,4,5,5,15,16,20,57,0,34839128,4.364920,20.737561,2343,3563
V9,2,C5,4,w5d-V9-s2-C5-b4,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,8,0,24,4,1,1,1,non_inclusive,lru,7945322,312424,7632898,447658,4998784,0.089553,0,3268,0.000000,4961696,79387136,0,0,99376,108820,0,121811998,32828,75394,122128416,122053022,628619674,506566652,0.805840,4996736,413002,4549078,0,34656,0,0,0,0,0.992657,0.999590,0,0,0.000000,87.402876,4,5,5,15,16,20,60,0,34839022,4.384847,21.378984,2343,3563
