_tag,_sample,_config,run_id,git_commit,arm,tier,arch,n_cores,workload,layer,sample_idx,l1_size_bytes,l1_assoc,l1_num_lines,l1_num_sets,l2_size_bytes,l2_assoc,l2_num_lines,l2_num_sets,line_size_bytes,cin_block,cout_block,weight_bytes,layout,cin_lo_blocks,l1_mshrs,l1_tgts_per_mshr,l2_mshrs,l2_tgts_per_mshr,l1_demand_reserve,prefetch_policy,prefetch_distance,l1_latency,l1_ii,l2_latency,l2_to_l1_latency,l2_miss_latency,l2_banks,l2_ii,dram_ii,core_accept_ii,inclusion,policy,total_cycles,tick_base_total,stretch_cycles,l1_hits,l1_accesses,l1_hit_rate,l2_hits,l2_accesses,l2_hit_rate,dram_accesses,dram_bytes,stall_l1_slot,stall_l1_line,stall_l1_port,stall_l2_slot,stall_l2_line,stall_l2_port,stall_channel,stall_barrier,stall_total,core_stall_sum,fetch_latency_sum,hidden_latency,hidden_fraction,pf_issued,pf_timely,pf_late,pf_wasted,pf_dropped_array_hit,pf_dropped_matching,pf_dropped_no_slot,pf_dropped_targets_full,pf_dropped_reserve,pf_coverage,pf_coverage_ceiling,pf_budget_exhausted,pf_pollution_evictions,padding_fraction,port_bound_threshold,l1_mshr_occ_p50,l1_mshr_occ_p95,l1_mshr_occ_max,l2_mshr_occ_p50,l2_mshr_occ_p95,l2_mshr_occ_max,max_wait_depth,hits_downgraded_to_miss,events,events_per_cycle,sim_wall_seconds,distinct_addr_per_core_tile_p50,distinct_addr_per_core_tile_max
V8,2,C3,w5b-V8-s2-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,5864482,146200,5718282,141568,2339200,0.060520,190176,2197632,0.086537,2007456,32119296,0,0,0,0,0,1021160,90390040,83360,91494560,91411200,91411200,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.000000,37.579207,1,1,1,13,15,16,0,0,11081248,1.889553,22.287006,1089,1666
V8,2,C4,w5b-V8-s2-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3973660,146200,3827460,979008,2339200,0.418523,0,1360192,0.000000,1360192,87052288,0,0,0,0,0,0,61224000,17408,61241408,61224000,61224000,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999124,0,0,0.208007,23.259097,1,1,1,10,15,16,0,0,8759104,2.204291,2.137754,1089,1666
V8,2,C5,w5b-V8-s2-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4615958,146200,4469758,538202,2339200,0.230080,0,2048,0.000000,2020288,32324608,0,0,194698,0,0,71113294,107520,102664,71518176,71415512,336940588,265525076,0.788047,2337152,270458,1798950,0,267744,0,0,0,0,0.884665,0.999124,0,0,0.000000,30.796819,4,5,5,17,19,20,60,0,15194812,3.291800,4.413998,1089,1666
V8,2,C6,w5b-V8-s2-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3126682,146200,2980482,1183116,2339200,0.505778,0,1952,0.000000,1360192,87052288,0,0,498388,0,0,46989536,102480,99356,47689760,47590404,162426712,114836308,0.707004,2337152,204108,1154132,0,15740,963172,0,0,0,0.580643,0.999124,0,0,0.208007,19.768878,3,4,5,17,19,20,59,0,12452472,3.982647,3.646843,1089,1666
V8,3,C2,w5b-V8-s3-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,6567300,156016,6411284,185056,2496256,0.074133,37696,2311200,0.016310,2273504,36376064,0,0,0,0,0,205268,102337022,40302,102582592,102542290,102542290,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.000000,37.034663,1,1,1,13,15,16,0,0,11888544,1.810264,3.070338,1155,1786
V8,3,C3,w5b-V8-s3-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,6502246,156016,6346230,119840,2496256,0.048008,138688,2376416,0.058360,2237728,35803648,0,0,0,0,0,738110,100738442,65176,101541728,101476552,101476552,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.000000,38.079684,1,1,1,13,15,16,0,0,11983200,1.842932,24.353037,1155,1786
V8,3,C4,w5b-V8-s3-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4080046,156016,3924030,1101728,2496256,0.441352,0,1394528,0.000000,1394528,89249792,0,0,0,0,0,0,62769120,17408,62786528,62769120,62769120,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999180,0,0,0.106337,22.345913,1,1,1,10,15,16,0,0,9176224,2.249049,2.137292,1155,1786
V8,3,C5,w5b-V8-s3-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,5171294,156016,5015278,459304,2496256,0.183997,0,2048,0.000000,2273504,36376064,0,0,157468,0,0,79864758,107520,116750,80246496,80129746,389502330,309372584,0.794277,2494208,274248,2034904,0,185056,0,0,0,0,0.925046,0.999180,0,0,0.000000,32.640114,4,5,5,17,19,20,60,0,16653050,3.220287,4.925181,1155,1786
V8,3,C6,w5b-V8-s3-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3225970,156016,3069954,1306602,2496256,0.523425,0,1952,0.000000,1394528,89249792,0,0,590428,0,0,48324118,102480,104286,49121312,49017026,164867950,115850924,0.702689,2494208,204874,1187702,0,20914,1080718,0,0,0,0.557866,0.999180,0,0,0.106337,19.063013,2,4,5,17,19,20,58,0,13060450,4.048534,4.279672,1155,1786
V8,4,C2,w5b-V8-s4-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,6931178,162512,6768666,167104,2600192,0.064266,31840,2433088,0.013086,2401248,38419968,0,0,0,0,0,175112,108085284,40308,108300704,108260396,108260396,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,37.429359,1,1,1,13,15,16,0,0,12467936,1.798819,3.225401,1217,1890
V8,4,C3,w5b-V8-s4-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,6908696,162512,6746184,82816,2600192,0.031850,137440,2517376,0.054597,2379936,38078976,0,0,0,0,0,727792,107139052,74148,107940992,107866844,107866844,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.000000,38.726002,1,1,1,13,15,16,0,0,12615200,1.825989,25.482075,1217,1890
V8,4,C4,w5b-V8-s4-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4072772,162512,3910260,1210560,2600192,0.465566,0,1389632,0.000000,1389632,88936448,0,0,0,0,0,0,62548800,17408,62566208,62548800,62548800,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999212,0,0,0.104818,21.377375,1,1,1,10,15,16,0,0,9369408,2.300499,2.281187,1217,1890
V8,4,C5,w5b-V8-s4-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,5455002,162512,5292490,441656,2600192,0.169855,0,2048,0.000000,2401248,38419968,0,0,157740,0,0,84303958,107520,112670,84681888,84569218,414724666,330155448,0.796083,2598144,274552,2156488,0,167104,0,0,0,0,0.934946,0.999212,0,0,0.000000,33.205794,4,5,5,18,19,20,60,0,17464102,3.201484,5.102853,1217,1890
V8,4,C6,w5b-V8-s4-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_08_features_27,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3208082,162512,3045570,1408480,2600192,0.541683,0,1952,0.000000,1389632,88936448,0,0,644794,0,0,47875678,102480,108216,48731168,48622952,154500002,105877050,0.685288,2598144,197920,1189760,0,22838,1187626,0,0,0,0.533684,0.999212,0,0,0.104818,18.332677,2,4,5,17,19,20,57,0,13353472,4.162447,4.250959,1217,1890
V9,0,C2,w5b-V9-s0-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14256348,312192,13944156,35776,4995072,0.007162,2688,4959296,0.000542,4956608,79305728,0,0,0,0,0,17784,223067640,23120,223108544,223085424,223085424,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,39.713510,1,1,1,10,15,16,0,0,24865472,1.744168,6.630277,2362,3575
V9,0,C3,w5b-V9-s0-C3-block_pack,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,block_pack,-1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14278512,312192,13966320,29952,4995072,0.005996,0,4965120,0.000000,4965120,79441920,0,0,0,0,0,0,223445760,17408,223463168,223445760,223445760,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,39.760148,1,1,1,10,15,16,0,0,24885632,1.742873,33.155745,2362,3575
V9,0,C3,w5b-V9-s0-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14278512,312192,13966320,29952,4995072,0.005996,0,4965120,0.000000,4965120,79441920,0,0,0,0,0,0,223445760,17408,223463168,223445760,223445760,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,39.760148,1,1,1,10,15,16,0,0,24885632,1.742873,41.130048,2362,3575
V9,0,C4,w5b-V9-s0-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4874592,312192,4562400,3373568,4995072,0.675379,0,1621504,0.000000,1621504,103776256,0,0,0,0,0,0,72983040,17408,73000448,72983040,72983040,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.010200,12.984830,1,1,1,9,15,16,0,0,14854784,3.047390,3.558436,2362,3575
V9,0,C5,w5b-V9-s0-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,11167850,312192,10855658,166768,4995072,0.033387,0,2048,0.000000,4956608,79305728,0,0,34076,0,0,173489896,107520,61084,173692576,173631492,885617504,711986012,0.803943,4993024,130992,4826256,0,35776,0,0,0,0,0.992428,0.999590,0,0,0.000000,38.664540,4,5,5,18,19,20,60,0,34810504,3.117028,9.774941,2362,3575
V9,0,C6,w5b-V9-s0-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,0,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3702172,312192,3389980,3530918,4995072,0.706880,0,1952,0.000000,1621504,103776256,0,0,2112608,0,0,51803276,102480,223364,54241728,54018364,120896162,66877798,0.553184,4993024,157350,1462202,0,78388,3295084,0,0,0,0.324230,0.999590,0,0,0.010200,11.724788,1,2,3,17,19,20,25,0,21459376,5.796429,6.370065,2362,3575
V9,1,C2,w5b-V9-s1-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,13991028,306872,13684156,42112,4909952,0.008577,4032,4867840,0.000828,4863808,77820928,0,0,0,0,0,27260,218894986,26298,218948544,218922246,218922246,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.000000,39.656925,1,1,1,12,15,16,0,0,24419520,1.745370,6.357862,2304,3507
V9,1,C3,w5b-V9-s1-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14043002,306872,13736130,26592,4909952,0.005416,128,4883360,0.000026,4883232,78131712,0,0,0,0,0,1032,219761296,17800,219780128,219762328,219762328,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.000000,39.783362,1,1,1,10,15,16,0,0,24469984,1.742504,40.724183,2304,3507
V9,1,C4,w5b-V9-s1-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4868102,306872,4561230,3288864,4909952,0.669836,0,1621088,0.000000,1621088,103749632,0,0,0,0,0,0,72964320,17408,72981728,72964320,72964320,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999583,0,0,0.018446,13.206549,1,1,1,9,15,16,0,0,14683296,3.016226,3.618140,2304,3507
V9,1,C5,w5b-V9-s1-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,10963754,306872,10656882,240734,4909952,0.049030,0,2048,0.000000,4863808,77820928,0,0,54884,0,0,170277928,107520,71828,170512160,170440332,868227338,697787006,0.803692,4907904,198622,4667170,0,42112,0,0,0,0,0.991006,0.999583,0,0,0.000000,38.038808,4,5,5,18,19,20,60,0,34186266,3.118117,9.707157,2304,3507
V9,1,C6,w5b-V9-s1-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,1,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3702984,306872,3396112,3460420,4909952,0.704777,0,1952,0.000000,1621088,103749632,0,0,2064450,0,0,51958366,102480,214544,54339840,54125296,122107990,67982694,0.556742,4907904,171556,1447580,0,77100,3211668,0,0,0,0.329766,0.999583,0,0,0.018446,11.808930,2,2,4,17,19,20,25,0,21204188,5.726243,6.435694,2304,3507
V9,2,C2,w5b-V9-s2-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14270626,312424,13958202,34656,4998784,0.006933,2432,4964128,0.000490,4961696,79387136,0,0,0,0,0,15728,223295816,21736,223333280,223311544,223311544,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,39.722685,1,1,1,10,15,16,0,0,24887648,1.743977,6.455632,2343,3563
V9,2,C3,w5b-V9-s2-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14291344,312424,13978920,29184,4998784,0.005838,0,4969600,0.000000,4969600,79513600,0,0,0,0,0,0,223647360,17408,223664768,223647360,223647360,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.000000,39.766471,1,1,1,10,15,16,0,0,24906496,1.742768,45.243714,2343,3563
V9,2,C4,w5b-V9-s2-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4873024,312424,4560600,3377920,4998784,0.675748,0,1620864,0.000000,1620864,103735296,0,0,0,0,0,0,72954240,17408,72971648,72954240,72954240,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999590,0,0,0.009983,12.970066,1,1,1,9,15,16,0,0,14860288,3.049500,3.403065,2343,3563
V9,2,C5,w5b-V9-s2-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,11178276,312424,10865852,136500,4998784,0.027307,0,2048,0.000000,4961696,79387136,0,0,37336,0,0,173641506,107520,69318,173855680,173786362,886431204,712644842,0.803948,4996736,101844,4860236,0,34656,0,0,0,0,0.992657,0.999590,0,0,0.000000,38.907734,4,5,5,18,19,20,60,0,34841050,3.116854,9.995999,2343,3563
V9,2,C6,w5b-V9-s2-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,2,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3700152,312424,3387728,3512796,4998784,0.702730,0,1952,0.000000,1620864,103735296,0,0,2064454,0,0,51813538,102480,225224,54205696,53980472,119859624,65879152,0.549636,4996736,134876,1484036,0,70498,3307326,0,0,0,0.323861,0.999590,0,0,0.009983,11.890796,2,2,4,17,19,20,35,0,21467638,5.801826,6.589115,2343,3563
V9,3,C2,w5b-V9-s3-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14342892,313776,14029116,32064,5020416,0.006387,1280,4988352,0.000257,4987072,79793152,0,0,0,0,0,9552,224437480,20872,224467904,224447032,224447032,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.000000,39.744531,1,1,1,10,15,16,0,0,25004736,1.743354,6.571851,2358,3567
V9,3,C3,w5b-V9-s3-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,14352612,313776,14038836,28992,5020416,0.005775,736,4991424,0.000147,4990688,79851008,0,0,0,0,0,5486,224598542,19396,224623424,224604028,224604028,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.000000,39.769007,1,1,1,10,15,16,0,0,25014496,1.742853,40.460113,2358,3567
V9,3,C4,w5b-V9-s3-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4880406,313776,4566630,3397408,5020416,0.676718,0,1623008,0.000000,1623008,103872512,0,0,0,0,0,0,73050720,17408,73068128,73050720,73050720,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999592,0,0,0.008681,12.931263,1,1,1,9,15,16,0,0,14909984,3.055070,3.623887,2358,3567
V9,3,C5,w5b-V9-s3-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,11234808,313776,10921032,117346,5020416,0.023374,0,2048,0.000000,4987072,79793152,0,0,30858,0,0,174551436,107520,48746,174738560,174689814,891330470,716640656,0.804012,5018368,85282,4901022,0,32064,0,0,0,0,0.993205,0.999592,0,0,0.000000,39.065050,4,5,5,18,19,20,60,0,35005390,3.115798,9.860689,2358,3567
V9,3,C6,w5b-V9-s3-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,3,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3705636,313776,3391860,3546696,5020416,0.706455,0,1952,0.000000,1623008,103872512,0,0,2114678,0,0,51829018,102480,225632,54271808,54046176,120218682,66172506,0.550434,5018368,149288,1471768,0,75830,3321482,0,0,0,0.322893,0.999592,0,0,0.008681,11.741816,1,2,4,17,19,20,27,0,21543584,5.813735,6.680349,2358,3567
V9,4,C2,w5b-V9-s4-C2-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,13813556,302864,13510692,40160,4845824,0.008288,3424,4805664,0.000712,4802240,76835840,0,0,0,0,0,23750,216124004,25366,216173120,216147754,216147754,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.000000,39.668498,1,1,1,12,15,16,0,0,24105344,1.745050,6.338928,2274,3431
V9,4,C3,w5b-V9-s4-C3-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,1024,1024,1,524288,16,32768,2048,16,1,16,1,split_cin,1,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,13855232,302864,13552368,27840,4845824,0.005745,64,4817984,0.000013,4817920,77086720,0,0,0,0,0,452,216821918,17566,216839936,216822370,216822370,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.000000,39.770194,1,1,1,10,15,16,0,0,24145664,1.742711,39.319199,2274,3431
V9,4,C4,w5b-V9-s4-C4-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,none,0,0,1,5,0,40,1,1,1,1,non_inclusive,lru,4853924,302864,4551060,3228352,4845824,0.666213,0,1617472,0.000000,1617472,103518208,0,0,0,0,0,0,72801600,17408,72819008,72801600,72801600,0,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.999577,0,0,0.011719,13.351471,1,1,1,9,15,16,0,0,14544192,2.996378,3.342580,2274,3431
V9,4,C5,w5b-V9-s4-C5-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,1024,128,524288,16,32768,2048,16,1,16,1,split_cin,128,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,10823052,302864,10520188,248832,4845824,0.051350,0,2048,0.000000,4802240,76835840,0,0,49094,0,0,168091348,107520,77094,168325056,168247962,857337974,689090012,0.803755,4843776,208672,4594944,0,40160,0,0,0,0,0.991290,0.999577,0,0,0.000000,37.946009,4,5,5,18,19,20,60,0,33746808,3.118049,9.752039,2274,3431
V9,4,C6,w5b-V9-s4-C6-split_cin,,cache,baseline,loas,16,vgg16_T4_n5,layer_09_features_30,4,16384,8,256,32,524288,16,8192,512,64,4,16,1,split_cin,32,16,20,20,12,1,next_burst,4,0,1,5,0,40,1,1,1,1,non_inclusive,lru,3696126,302864,3393262,3397782,4845824,0.701177,0,1952,0.000000,1617472,103518208,0,0,2007976,0,0,51956680,102480,227104,54294240,54067136,122716498,68649362,0.559414,4843776,169430,1446090,0,74376,3153880,0,0,0,0.333384,0.999577,0,0,0.011719,11.952906,2,3,4,17,19,20,42,0,20996358,5.680639,6.367785,2274,3431
